category,location_type,context,persistent_id,id,location_subtype,month,latitude,longitude,outcome_category,outcome_date
violent-crime,Force,,637ae24f5fb1760c01354e47bf1d991b2e0ed2370e860b0e54cce5bf0a060879,116202157,,2024-01,52.635797,-1.131926,Unable to prosecute suspect,2024-01
violent-crime,Force,,e5a1906283bc32183980ccf7907fded97b7c56148ab57830e63e9321b472797d,116205477,,2024-01,52.633053,-1.129306,Status update unavailable,2024-05
violent-crime,Force,,cd495436c7f6ac35c5de94c7029c4d8efa08022e78ff6e8708af60d93e25ff49,116205525,,2024-01,52.636084,-1.112415,Unable to prosecute suspect,2024-02
violent-crime,Force,,7e1145ab222e0a4ab3d8eb814440ad3883c52722b86a9ba7e78f4ea7cda64a97,116205545,,2024-01,52.632111,-1.135723,Action to be taken by another organisation,2024-03
violent-crime,Force,,669366b5e7550e2277012d80dc330b5ed63a4e308a69bf807d9bef9b1c863812,116202262,,2024-01,52.634409,-1.133652,Unable to prosecute suspect,2024-05
violent-crime,Force,,1cb0bf20d486cc685a8a7d5d7f90ac28cd73667e7222ad3f4c6c38b1e1f72656,116202071,,2024-01,52.632901,-1.131836,Court result unavailable,2024-11
violent-crime,Force,,76cfa5c5d203fc77c8c70fa7848654ecb0a0a913c403f6610ec886b8acae2d16,116202243,,2024-01,52.636041,-1.133444,Unable to prosecute suspect,2024-01
violent-crime,Force,,2bbbf600e5e69b9a744b87bc063c1585a60c6f29ba88eea2a848961aac344cb1,116204057,,2024-01,52.636041,-1.133444,Investigation complete; no suspect identified,2024-05
violent-crime,Force,,2a6572fee55adc164bdf435bfd2020580b3dcbcff406ac3e88b25af633c30cd1,116202301,,2024-01,52.633318,-1.134798,Unable to prosecute suspect,2024-01
violent-crime,Force,,c3853a0280944d0cf3be2d9714b6cc7077c73cb52e68a92b513260ccdc08d796,116202305,,2024-01,52.627449,-1.153573,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,37f3ae87f98d199b2201b122367ddb426d517e0c1c157a76a7ea92b87a4b8196,116202317,,2024-01,52.640544,-1.122256,Unable to prosecute suspect,2024-01
violent-crime,Force,,10c5aa638c86e9ec99f1ca813e1d5dfe7df238ac0930f1fa1ff72e5b95aebd36,116202348,,2024-01,52.630519,-1.119649,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,734a4b56b99b94afb2eeeee6d5ce034d08cb159bcd952800ee52f7e2d9cac341,116204120,,2024-01,52.635078,-1.139462,Unable to prosecute suspect,2024-07
violent-crime,Force,,c64dde19fc88019acd88e65b73bddf39f80f202fd8ba9cf9650c57ad5fa996e8,116201938,,2024-01,52.631190,-1.122887,Unable to prosecute suspect,2024-05
violent-crime,Force,,a877a9bf9a73d5a0fc65c6db0f8306667745281021fa7c4a6172c1d82e9857fb,116205997,,2024-01,52.636041,-1.133444,Unable to prosecute suspect,2024-03
violent-crime,Force,,631eb92e56f8a870ea6abb8a5e2f7429741ad0a7f00c2126e2b953262c847134,116204679,,2024-01,52.637740,-1.134563,Court result unavailable,2024-12
violent-crime,Force,,575604a80c2806253e63ac2b0f2d71443d0095ec07c44b1bf2ee44c5ae8968eb,116202360,,2024-01,52.633502,-1.131662,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,3a0ea571e4c0702f4706f21510eaf6662294c17110af3ea8e26bf853d3eef190,116202371,,2024-01,52.627433,-1.137632,Unable to prosecute suspect,2024-01
violent-crime,Force,,294b4f80bc64bbd3ca660093f54c9248e84df69a1b80b11c9953bf270955cd7a,116205777,,2024-01,52.633053,-1.129306,Status update unavailable,2024-05
violent-crime,Force,,a53664a9eb93077665494324892e3364db88e1695249e81d5670b54d9438bdc4,116202410,,2024-01,52.636054,-1.127784,Unable to prosecute suspect,2024-01
violent-crime,Force,,0f912b44ee16fa7e97960f429f3a0e2d1bb52e0127847e216a764a49171fffa8,116202435,,2024-01,52.637616,-1.119034,Unable to prosecute suspect,2024-01
violent-crime,Force,,8d18b41df973f888ed1d599786055a173f86bb97c8d192cd28489a89a59144a9,116204059,,2024-01,52.636041,-1.133444,Investigation complete; no suspect identified,2024-02
violent-crime,Force,,e96b0cd9e024575e91e2a935778b1551a4cb25bce209bab77f6703b8005ffdda,116202473,,2024-01,52.634503,-1.149403,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,7c50fb6d6065155bdf6468a65125cfa2ee9ad84525715b940ed1e30b7700d71b,116202475,,2024-01,52.626147,-1.110829,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,a533b4e5061d9caf5f41167c0041cb363a12d160e9abb25388ca31472a67e926,116206001,,2024-01,52.626898,-1.113960,Court result unavailable,2024-12
violent-crime,Force,,92a6bb20af9aeb1d4c80433a41dfa36bba51d147c1181ff6793a01fda130fafe,116202485,,2024-01,52.626202,-1.148988,Unable to prosecute suspect,2024-01
violent-crime,Force,,0ac1cd1190ff8d7a968ac70b79a3016a80c9b64344fc77d24c68162b4208f009,116202530,,2024-01,52.633318,-1.134798,Court result unavailable,2024-07
violent-crime,Force,,0046feca16cc162374b8e841045cd72388e82d67056df7dd379f22fbdb73fec3,116206016,,2024-01,52.634732,-1.147448,Court result unavailable,2025-02
violent-crime,Force,,3a168cb14429ab7562544c718ce515ae431f04adf754d88e5b3ab127c494104c,116206023,,2024-01,52.634169,-1.128191,Unable to prosecute suspect,2024-02
violent-crime,Force,,77a92c81cc5a9930402c8af6b74268a968083449d7a38752a1fa863989725e89,116202588,,2024-01,52.630313,-1.150563,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,3fc0394c1811a2fe9f3989117d3605dc1d7505606083a32c27a4e8d4fdac0e7f,116202597,,2024-01,52.631190,-1.122887,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,97b6ca915ff04f145fb634da898ffb8c5989e2c1c1c9f3b3fb591cc190346beb,116207044,,2024-01,52.625614,-1.111770,Formal action is not in the public interest,2024-03
violent-crime,Force,,edfe3c6b338d83e7336d01f7cd9db139d480ab301b8abf650420f8ce7d8c1342,116207001,,2024-01,52.638882,-1.133417,Court result unavailable,2024-11
violent-crime,Force,,e2ac032ab9ecb649fd7a63b59da9ea5a3d7b2098700315021fef47a361875566,116202610,,2024-01,52.630519,-1.119649,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,459b329c985bf63ef8e1829a9957ccaf6aa9d0f2c04f124015cc37ae9a40bcbf,116202614,,2024-01,52.630519,-1.119649,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,ce5162b1783d03618e872652aed144994477aca348d3bc138f2c68b252f1f741,116202623,,2024-01,52.637146,-1.149381,Local resolution,2024-01
violent-crime,Force,,2865a1fffd846cd323818c7519a873641de3d9f37d5034aa3ff7dfa6095aef0f,116206693,,2024-01,52.628111,-1.154417,Unable to prosecute suspect,2024-02
violent-crime,Force,,37fbeb3ca4b2d3c64080b0c0448abcf68c720ccefc3c7c2e6cfc5fb8832f0338,116202633,,2024-01,52.636041,-1.133444,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,308ec7da28e4a0f43f56e28442b56fec741800522bf8507ca7f859208ed81e11,116202645,,2024-01,52.625297,-1.135754,Action to be taken by another organisation,2024-01
violent-crime,Force,,0723e9c950b27dbdfae10e54779980fda4f9b5274de69b01978dcb4d6d01d5a2,116202646,,2024-01,52.618158,-1.135525,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,204c9a1e274840899c409f0174a8bb265ab867a60b5a194c3edfac4315491e3c,116206527,,2024-01,52.627556,-1.114183,Unable to prosecute suspect,2024-02
violent-crime,Force,,83f21a2b438bc83c5a4439646de9153bb446a8fa79848c6e53bd400284441b13,116206521,,2024-01,52.636041,-1.133444,Investigation complete; no suspect identified,2024-03
violent-crime,Force,,a8a1b35ffaf24204c530206004078a41d52fe5ec9d696861d89191cd3d99733c,116204863,,2024-01,52.634991,-1.136050,Investigation complete; no suspect identified,2024-03
violent-crime,Force,,7a1fa08eef4a70cc8a7c457d0b13f0fd4056ab3a65146e9d683904f051025040,116204160,,2024-01,52.640533,-1.124355,Unable to prosecute suspect,2024-03
violent-crime,Force,,f0216151a94c92b4e6b2f110bf2bde62b162d43fabd8f919f23e737a5e109725,116206158,,2024-01,52.629864,-1.115038,Unable to prosecute suspect,2024-04
violent-crime,Force,,94001d6cf5632d96c903aea71bac593cc605cb2bf13f2394382caeb193f7dc14,116202804,,2024-01,52.635488,-1.136395,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,524c009fabbc5e854640bbabfd0d06e9b0e63dfca67de93e7d9903f56809df9f,116201765,,2024-01,52.625820,-1.140899,Action to be taken by another organisation,2024-03
violent-crime,Force,,33d8c0166b56e58b8ce5e2aa10842ad3ec7541dba88d736bab262dfd1d220c20,116202851,,2024-01,52.636041,-1.133444,Unable to prosecute suspect,2024-01
violent-crime,Force,,4de527b55020ebba86a9d989632030206a20f8f1fd22c86c47df425d2bad99e3,116202857,,2024-01,52.627352,-1.110952,Unable to prosecute suspect,2024-01
violent-crime,Force,,729f179a664837862399e157b290bad09a775194db3b241e3d54c022438cd6ca,116202865,,2024-01,52.631302,-1.120978,Unable to prosecute suspect,2024-01
violent-crime,Force,,71b6ed7536f8d51eeb54be7878c93587f558d9554b489c74871fdef9d40f7c14,116202876,,2024-01,52.640274,-1.129532,Unable to prosecute suspect,2024-01
violent-crime,Force,,dbed95e463d288b8e025093d97093b20120e98cafb9d5cbe19b0c60836e25643,116205521,,2024-01,52.635078,-1.139462,Offender given a caution,2024-02
violent-crime,Force,,cfd0c46744586f7b5a44ceebb7305a6fb1a5d5b3d21d8bacf7686446835ceb0a,116205503,,2024-01,52.636041,-1.133444,Investigation complete; no suspect identified,2024-03
violent-crime,Force,,ab4195d54257ce4f69d9e97a9d1314bba224b879b0d9daea211e7edb5d020537,116205259,,2024-01,52.634585,-1.116450,Unable to prosecute suspect,2024-02
violent-crime,Force,,6a715e89e1e30d587eb8df9252d5c1c7a314643e510eb9c199be7db3c03cf61f,116207276,,2024-01,52.631777,-1.150416,Court result unavailable,2024-11
violent-crime,Force,,577b3e0de55c64fe7ec0d60543d1e5b91814bf2f9c42d94728cb4e54c505aa9a,116202973,,2024-01,52.634409,-1.133652,Court result unavailable,2024-07
violent-crime,Force,,71519dba4e42baadbfbdea487c74294661db9d906240471a835bd58c0a312d15,116202978,,2024-01,52.634409,-1.133652,Court result unavailable,2024-07
violent-crime,Force,,028d6e68ed8b757d8fe92c60eaf3b7602d7b185932b8ae3b96066c5b71173352,116202988,,2024-01,52.628748,-1.143043,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,191e2a45a077e2350ea85e66a3fc4339a5e072b5dc33254685cf50e66f852b3a,116205193,,2024-01,52.625500,-1.127802,Investigation complete; no suspect identified,2024-03
violent-crime,Force,,75637c3df14b2812037e83a39c022906f85906a53ef955daba7c7181cc2eeeb0,116202996,,2024-01,52.639558,-1.132473,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,655bf642e684001c29a48557e67783bb06e160458ad48b630004e41769ece47c,116204061,,2024-01,52.636041,-1.133444,Investigation complete; no suspect identified,2024-05
violent-crime,Force,,44582f55b911d98fef3e0447fce9e006a9f58e537175a581d37b25d404018733,116203042,,2024-01,52.631302,-1.120978,Unable to prosecute suspect,2024-01
violent-crime,Force,,9999bc02aa26e0f6ffdb32df22470328ef91f05a3f40bae51d8c96734c7f7f5d,116204238,,2024-01,52.629982,-1.134642,Unable to prosecute suspect,2024-07
violent-crime,Force,,567884384a65f1fc8fafbe5d69374eed34759c1a76b145bc845a93a04edc0d3f,116204874,,2024-01,52.637740,-1.134563,Unable to prosecute suspect,2024-03
violent-crime,Force,,b0dac4471758fa6e0f334e40b56f8e9879c721cbc8db3da6b765c3e536c97edd,116203055,,2024-01,52.616105,-1.132611,Court result unavailable,2024-07
violent-crime,Force,,001828250e59fdae394534adc2c5f1e01277feacff9c98cc9c07969986c53101,116204020,,2024-01,52.642049,-1.131256,Unable to prosecute suspect,2024-10
violent-crime,Force,,9cb917ef5b6bd33b6a1abbdb6fa1cf3e44f3a91e45080251b48a00a299f94ed1,116207724,,2024-01,52.633880,-1.114617,Unable to prosecute suspect,2024-08
violent-crime,Force,,7c94f0cffd2f48875dcc231e83a5fb41ec6b0a7ba6107f730e199da86feaec49,116204575,,2024-01,52.634493,-1.114871,Investigation complete; no suspect identified,2024-02
violent-crime,Force,,631a6a412dacffcd642dcac8da37ae7daa372a1c2bcfd4e9e92c31734ea3cf65,116204277,,2024-01,52.634252,-1.130997,Court result unavailable,2024-08
violent-crime,Force,,5b42095c999c939a971afeaf9e79ad4a3d5143654ba115770e7404d44a4bcd2f,116203957,,2024-01,52.634252,-1.130997,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,d43e183cb1a248196b5121660484336c14e97730540b0e3dcfbea2674f8205cb,116203961,,2024-01,52.633053,-1.129306,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,3d1dd41f2ab2b424cc7a8e0419d59ff7a265e5c1f4e92dc518baa3c2dd4e451d,116203965,,2024-01,52.636041,-1.133444,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,d2dec36c1ca246faf2c8775475c8be86ba3871cf209de554eea4782190ed1e8a,116203968,,2024-01,52.631193,-1.128220,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,82a3b6443345d7c7c03357861ada974aa8d07c668c0bfbe99216a7055fbbee58,116203728,,2024-01,52.637134,-1.151524,Unable to prosecute suspect,2024-02
violent-crime,Force,,fa6690e4155109979232a820c3a7ba484917fab4fe4ccdb755da4dcc1e10c5f1,116207264,,2024-01,52.629880,-1.130492,Court result unavailable,2025-02
violent-crime,Force,,7e0189c73e2dbaba2914134f608bafe413f4f40bbd3ced99ee04332a35b282d9,116203716,,2024-01,52.637101,-1.130778,Unable to prosecute suspect,2024-02
violent-crime,Force,,b9c90812832210470fec6d86cf84d341305d1ce067ca869c9eb9682bbd8c0445,116207236,,2024-01,52.629880,-1.130492,Court result unavailable,2025-02
violent-crime,Force,,4ccdd206af0dd3e6f823d19dd2b0e5e972a6f475b1548b549259522f36f1c90f,116208278,,2024-01,52.633431,-1.123241,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,bf74a0dcf7091b83c8f668a6830b5ef338f260fe1abdf65253647b6f7ed7ca85,116203401,,2024-01,52.637134,-1.151524,Investigation complete; no suspect identified,2024-02
violent-crime,Force,,ad33d183e8fb74d8968de0943cdedaf945dfa7caae2a6ce9d40277fb6fa37ff0,116202072,,2024-01,52.632901,-1.131836,Unable to prosecute suspect,2024-03
violent-crime,Force,,74cdd76a30869c6df0ae9757cea2b94c8855e7dd2f8340ce25d6271591015089,116204099,,2024-01,52.636041,-1.133444,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,565ea83270904fe0d611b3cd55031f4f896834792d857bfeba4b68ec437bf687,116201112,,2024-01,52.639223,-1.132080,Investigation complete; no suspect identified,2024-03
violent-crime,Force,,d3886fac0d8f1d792b55f25e3f2c4fc184823c15886b64fd4cfd9bc30933471b,116200861,,2024-01,52.634392,-1.140229,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,9981b80ab164b1e5c378d36d65aa4018a96cfc09ef4216a08be62c3c09304f87,116205579,,2024-01,52.632064,-1.150307,Investigation complete; no suspect identified,2024-02
violent-crime,Force,,84c0dfe43ac986b69844508f85834e1f62f6110fbcaa77d286c0c0a41fbd9dbe,116207789,,2024-01,52.633053,-1.129306,Unable to prosecute suspect,2024-06
violent-crime,Force,,875ce4bfbf1478a8769ddcba83a043cd812602f14c8ce742a6a500a153ed4f0b,116204126,,2024-01,52.639764,-1.132277,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,51e445d9e23eb7bcc8d2183ab0b19c10c1c1261a834831bc63f444a8ec1b8246,116204129,,2024-01,52.634409,-1.133652,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,5914ee967b499c010b66d1c019b61cab2a9cb2548dfea99da04ddee72f9fcb70,116204130,,2024-01,52.637041,-1.131222,Unable to prosecute suspect,2024-01
violent-crime,Force,,9cb7f862376738b22cd777268fcb0b972e140aa804ace67f9726262daf0853e3,116204135,,2024-01,52.636723,-1.140686,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,fa09fe275f46fac79f3fcdfa94f621e8a45a93ae8c8db85612b42f0620326d2b,116204140,,2024-01,52.631353,-1.135324,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,40dea32c9b64dc7d13574303514afc4a2ef5feebebb1e75a9121594aeb786aed,116204158,,2024-01,52.636723,-1.140686,Unable to prosecute suspect,2024-01
violent-crime,Force,,95593479bdb8ede5ab1a1ace2a5c059c4c9a3f829498f20552441018a289ad4d,116207009,,2024-01,52.616105,-1.132611,Court result unavailable,2024-12
violent-crime,Force,,a36331c7607decaef2025345721eeb77d92a94ee8f2f41f52ad07f3673cd98b5,116204232,,2024-01,52.629982,-1.134642,Unable to prosecute suspect,2024-01
violent-crime,Force,,00cf46e973e8244f02229ae63541721aa1ca7cb63e3d9bf6ef0007adee786f12,116202517,,2024-01,52.631190,-1.122887,Unable to prosecute suspect,2024-06
violent-crime,Force,,087c2099bb10f877cfb8c895ba4aa649d95add2aa9c5c0294feb614567bc2f9c,116204284,,2024-01,52.632778,-1.143349,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,218f80c1f3066bdb41901d3919946fe32890bbb1fa30deb750ff4403e809dd90,116204305,,2024-01,52.635066,-1.114534,Local resolution,2024-01
violent-crime,Force,,5538a314200eb58ca343ea25668c58b5ae1a834e3394a3e35dc628a40fc74cd7,116208547,,2024-01,52.636171,-1.125329,Formal action is not in the public interest,2024-02
violent-crime,Force,,3366a0577bea2b7f1c933cae9b697db51e48937c50c2eb5042bcfbdafd455562,116208536,,2024-01,52.625820,-1.140899,Investigation complete; no suspect identified,2024-02
violent-crime,Force,,0248c73de6513e0f4ba147a1c5d036e90a207438b0d30d012053bc215427750c,116208371,,2024-01,52.636557,-1.143748,Investigation complete; no suspect identified,2024-02
violent-crime,Force,,e082280fdd80f85dae7d6038fb3b963a3b004e170ee56d51426854c6e37c8354,116204876,,2024-01,52.637740,-1.134563,Unable to prosecute suspect,2024-06
violent-crime,Force,,3231e7d7cc4bb4f19c8381464a2786408b74a13e851a4fa6d72d3b49cfb623f6,116204351,,2024-01,52.632795,-1.135798,Unable to prosecute suspect,2024-01
violent-crime,Force,,358cb2f317db920a9cc93e207d410a9655b5089f741fe00841bca3248a13994a,116204361,,2024-01,52.634409,-1.133652,Unable to prosecute suspect,2024-01
violent-crime,Force,,66833496b20df9e937efa7bc058777c9af8c714afcb8f15f1cd8981813bc1b67,116208415,,2024-01,52.631302,-1.120978,Court result unavailable,2024-08
violent-crime,Force,,daee5a6bb9027a39917c8b12f06d59eb69dac1c908d753819785890da50ed653,116208313,,2024-01,52.633294,-1.151362,Unable to prosecute suspect,2024-02
violent-crime,Force,,5e3ef521207cb70206c60f540578404cb5abea2391ce3a919e54bb55a292b9c8,116208304,,2024-01,52.637147,-1.124807,Unable to prosecute suspect,2024-02
violent-crime,Force,,63607fef21ad5df70939d298d9a7c059a9c908114d8c2fee6f15f9c97bd639ea,116208286,,2024-01,52.638050,-1.136404,Court result unavailable,2024-08
violent-crime,Force,,1ec2e146dfc48c5bd8c6897f47270d9b7db57d987c3fea5f363a2d18fc86fdcd,116206949,,2024-01,52.628717,-1.142394,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,e5f74af2b9757e53e2b62180340dfbd99999c49849e42454c2787dbe113b5b9d,116208280,,2024-01,52.626782,-1.135961,Offender given a caution,2024-02
violent-crime,Force,,cdb6872cb1dbbcd658ee6156f88cdbb5cc9715b85183f21ed604410dea541e00,116204469,,2024-01,52.638882,-1.133417,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,f27bb97a037275afe0a1137c01fbfc40b8c12a5b6ef2a552da52f54138e9d456,116208244,,2024-01,52.640513,-1.128966,Unable to prosecute suspect,2024-02
violent-crime,Force,,77f0bc070dc054e5fe99b59387308dbbb357a2a8170fba875778d8f9dee8af90,116207126,,2024-01,52.626782,-1.135961,Investigation complete; no suspect identified,2024-01
violent-crime,Force,,08867180ac81dae4b7ddc136c4114570d6a60ed101e3d28aeaf15b6a2abc61f8,116207986,,2024-01,52.637843,-1.130275,Unable to prosecute suspect,2024-03
violent-crime,Force,,66c038c23ebabb81b073433c0b5775433c350422d1fb4ded968fa7b6c605e0db,116203077,,2024-01,52.624788,-1.149857,Offender given a caution,2024-07
violent-crime,Force,,a3943ce1cfd23db7299bfd9877989adcf4255e4dd3d27bf6d65d331c55721177,116201798,,2024-01,52.626782,-1.135961,Unable to prosecute suspect,2024-02
violent-crime,Force,,46a852e7d79fc2aa3c4fe1d86587c8adb2feb3dd01855400d3d4ebaef02fc0ec,116207267,,2024-01,52.629880,-1.130492,Court result unavailable,2025-02
violent-crime,Force,,3fbd1ff99ba0a0639e2a344c07557360522c03b99cbcdf9ef3ce3d387871f697,116206907,,2024-01,52.633053,-1.129306,Status update unavailable,2024-05
